hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:17447	CLSTN1	calsyntenin 1	protein-coding gene	gene with protein product	Approved	1p36.22	01p36.22	"CSTN1|KIAA0911|CDHR12"	cadherin-related family member 12			Cadherin related	24	2002-05-01			2015-09-11	22883	ENSG00000171603	OTTHUMG00000001451	uc001aqi.4	AB020718	NM_001009566	"CCDS105|CCDS30580"	O94985	10048485	MGI:1929895	RGD:1306458			611321																				HGNC:17447	"ENST00000377298.9|NM_001009566.3"	
HGNC:18170	CMPK1	cytidine/uridine monophosphate kinase 1	protein-coding gene	gene with protein product	Approved	1p33	01p33	UMP-CMPK	"UMP-CMP kinase|Cytidine monophosphate kinase|UMP/CMP kinase"	CMPK	"cytidylate kinase|cytidine monophosphate (UMP-CMP) kinase 1, cytosolic"			2005-05-10	2008-01-25	2016-01-18	2016-10-05	51727	ENSG00000162368	OTTHUMG00000007849	uc001cri.3	AF070416	NM_016308	"CCDS549|CCDS44135"	P30085	10462544	MGI:1913838	RGD:1310116			191710															2.7.4.14					HGNC:18170	"ENST00000371873.10|NM_016308.3"	
HGNC:26802	CNIH3	cornichon family AMPA receptor auxiliary protein 3	protein-coding gene	gene with protein product	Approved	1q42.12	01q42.12	"FLJ38993|CNIH-3"			cornichon homolog 3 (Drosophila)			2004-11-15		2013-08-28	2015-09-11	149111	ENSG00000143786	OTTHUMG00000037634	uc001hos.2	AF070524	NM_152495	CCDS1544	Q8TBE1	"8619474|9110174"	MGI:1920228	RGD:1582859																							HGNC:26802	"ENST00000272133.4|NM_152495.2"	
HGNC:25013	CNIH4	cornichon family AMPA receptor auxiliary protein 4	protein-coding gene	gene with protein product	Approved	1q42.11	01q42.11	HSPC163			cornichon homolog 4 (Drosophila)			2005-06-23		2013-08-28	2016-10-05	29097	ENSG00000143771	OTTHUMG00000037635	uc001hom.3		NM_014184	"CCDS60429|CCDS1543|CCDS60430"	Q9P003	11042152	MGI:1925828	RGD:1559740			617483																				HGNC:25013	"ENST00000465271.6|NM_014184.4"	
HGNC:19700	CNKSR1	connector enhancer of kinase suppressor of Ras 1	protein-coding gene	gene with protein product	Approved	1p36.11	01p36.11	"CNK1|KSR|CNK"				"Pleckstrin homology domain containing|Sterile alpha motif domain containing|PDZ domain containing"	"682|760|1220"	2004-05-27			2021-05-26	10256	ENSG00000142675	OTTHUMG00000007541	uc001blm.5	AF100153	NM_006314	"CCDS76124|CCDS72732|CCDS276"	Q969H4	9814705	MGI:2670958	RGD:1311879			603272																				HGNC:19700	"ENST00000361530.11|NM_006314.3"	HGNC:19700
HGNC:2157	CNN3	calponin 3	protein-coding gene	gene with protein product	Approved	1p21.3	01p21.3				calponin 3, acidic			1996-08-16		2016-01-19	2016-10-05	1266	ENSG00000117519	OTTHUMG00000010783	uc001dqz.6	BC025372	NM_001839	"CCDS65593|CCDS65592|CCDS30775"	Q15417	8526917	MGI:1919244	RGD:71044			602374																				HGNC:2157	"ENST00000370206.9|NM_001839.5"	
HGNC:2160	CNR2	cannabinoid receptor 2	protein-coding gene	gene with protein product	Approved	1p36.11	01p36.11	CB2			cannabinoid receptor 2 (macrophage)	Cannabinoid receptors	202	1994-01-10		2015-11-06	2016-10-05	1269	ENSG00000188822	OTTHUMG00000013892	uc001bif.4	X74328	NM_001841	CCDS245	P34972		MGI:104650	RGD:619713			605051										objectId:57										HGNC:2160	"ENST00000374472.5|NM_001841.3"	
HGNC:26486	CNST	consortin, connexin sorting protein	protein-coding gene	gene with protein product	Approved	1q44	01q44	"FLJ32001|PPP1R64"	protein phosphatase 1, regulatory subunit 64	C1orf71	chromosome 1 open reading frame 71	Protein phosphatase 1 regulatory subunits	694	2005-05-18	2009-11-03	2009-11-03	2015-08-24	163882	ENSG00000162852	OTTHUMG00000040090	uc001ibp.4	AK056563	NM_152609	"CCDS1628|CCDS44343"	Q6PJW8	19864490	MGI:2445141	RGD:1564833			613439																				HGNC:26486	"ENST00000366513.9|NM_152609.3"	
HGNC:2172	CNTN2	contactin 2	protein-coding gene	gene with protein product	Approved	1q32.1	01q32.1	"TAG-1|TAX1"		"TAX|AXT"	contactin 2 (axonal)	"I-set domain containing|Contactins"	"593|1909"	2000-05-26		2015-12-10	2021-05-26	6900	ENSG00000184144	OTTHUMG00000037105	uc001hbr.4	X67734	NM_005076	CCDS1449	Q02246	"8307567|8586965"	MGI:104518	RGD:3821			190197					332465															HGNC:2172	"ENST00000331830.7|NM_005076.5"	HGNC:2172
HGNC:18025	COA6	cytochrome c oxidase assembly factor 6	protein-coding gene	gene with protein product	Approved	1q42.2	01q42.2			C1orf31	"chromosome 1 open reading frame 31|cytochrome c oxidase assembly factor 6 homolog (S. cerevisiae)"	Mitochondrial respiratory chain complex assembly factors	645	2002-02-05	2012-10-15	2014-11-25	2021-05-26	388753	ENSG00000168275	OTTHUMG00000037945	uc057qls.1		NM_001012985	"CCDS55690|CCDS76275|CCDS31059"	Q5JTJ3	"22984289|25339201"	MGI:1915142	RGD:7559315			614772					422397															HGNC:18025	"ENST00000366615.10|NM_001206641.3"	
HGNC:25716	COA7	cytochrome c oxidase assembly factor 7	protein-coding gene	gene with protein product	Approved	1p32.3	01p32.3	"FLJ12439|RESA1"	respiratory chain assembly 1	"C1orf163|SELRC1"	"chromosome 1 open reading frame 163|Sel1 repeat containing 1|cytochrome c oxidase assembly factor 7|cytochrome c oxidase assembly factor 7 (putative)"	Mitochondrial respiratory chain complex assembly factors	645	2005-07-18	2014-01-03	2020-10-21	2021-05-26	65260	ENSG00000162377	OTTHUMG00000008505		AK022501	NM_023077	CCDS570	Q96BR5	"24333015|27683825|30885959"	MGI:1917143	RGD:1305274			615623																				HGNC:25716	"ENST00000371538.5|NM_023077.3"	HGNC:25716
HGNC:6546	COG2	component of oligomeric golgi complex 2	protein-coding gene	gene with protein product	Approved	1q42.2	01q42.2			LDLC	low density lipoprotein receptor defect C complementing	Components of oligomeric golgi complex	493	2000-07-31	2002-05-31	2002-05-28	2021-05-26	22796	ENSG00000135775	OTTHUMG00000037753	uc001htw.4	Z34975	NM_007357	"CCDS1584|CCDS44329"	Q14746	"7962052|24784932"	MGI:1923582	RGD:1589822			606974					444810															HGNC:6546	"ENST00000366669.9|NM_007357.3"	HGNC:6546
HGNC:2216	COL8A2	collagen type VIII alpha 2 chain	protein-coding gene	gene with protein product	Approved	1p34.3	01p34.3	"PPCD|FECD1|PPCD2"		FECD	"collagen, type VIII, alpha 2|collagen type VIII alpha 2"	"Collagens|C1q domain containing"	"490|1641"	1991-07-16		2016-07-20	2021-05-26	1296	ENSG00000171812	OTTHUMG00000007665	uc057etn.1	M60832	NM_005202	"CCDS403|CCDS72756"	P25067	11689488	MGI:88464	RGD:1305182			120252					120743															HGNC:2216	"ENST00000397799.2|NM_005202.4"	HGNC:2216
HGNC:2218	COL9A2	collagen type IX alpha 2 chain	protein-coding gene	gene with protein product	Approved	1p34.2	01p34.2	MED		EDM2	collagen, type IX, alpha 2	"Collagens|Collagen proteoglycans"	"490|575"	1993-06-16		2016-07-20	2021-05-26	1298	ENSG00000049089	OTTHUMG00000005761	uc001cfh.2	M95610	NM_001852	CCDS450	Q14055	"8454052|8528240|1429648|21671392"	MGI:88466	RGD:1307029			120260					120750															HGNC:2218	"ENST00000372748.8|NM_001852.4"	HGNC:2218
HGNC:2186	COL11A1	collagen type XI alpha 1 chain	protein-coding gene	gene with protein product	Approved	1p21.1	01p21.1	"STL2|CO11A1"	collagen XI, alpha-1 polypeptide	"COLL6|DFNA37"	"collagen, type XI, alpha 1|deafness, autosomal dominant 37"	Collagens	490	1989-05-08		2016-05-26	2021-05-26	1301	ENSG00000060718	OTTHUMG00000010872	uc001dul.4	J04177	NM_080630	"CCDS778|CCDS53348|CCDS780"	P12107	"3182841|30245514"	MGI:88446	RGD:2372			120280					120690															HGNC:2186	"ENST00000370096.9|NM_001854.4"	HGNC:2186
HGNC:2193	COL16A1	collagen type XVI alpha 1 chain	protein-coding gene	gene with protein product	Approved	1p35.2	01p35.2				collagen, type XVI, alpha 1	Collagens	490	1992-09-14		2016-05-26	2016-10-05	1307	ENSG00000084636	OTTHUMG00000003883	uc001btk.2	M92642	NM_001856	CCDS41297	Q07092	1631157	MGI:1095396	RGD:1310982			120326																				HGNC:2193	"ENST00000373672.8|NM_001856.4"	
HGNC:20821	COL24A1	collagen type XXIV alpha 1 chain	protein-coding gene	gene with protein product	Approved	1p22.3	01p22.3				collagen, type XXIV, alpha 1	Collagens	490	2003-04-10		2016-07-20	2021-05-26	255631	ENSG00000171502	OTTHUMG00000010629	uc001dlj.4	AF410793	NM_152890	CCDS41353	Q17RW2	16373341	MGI:1918605	RGD:1565539			610025																				HGNC:20821	"ENST00000370571.7|NM_152890.7"	HGNC:20821
HGNC:16790	COLGALT2	collagen beta(1-O)galactosyltransferase 2	protein-coding gene	gene with protein product	Approved	1q25.3	01q25.3	KIAA0584	Procollagen galactosyltransferase	"C1orf17|GLT25D2"	"chromosome 1 open reading frame 17|glycosyltransferase 25 domain containing 2"	Collagen beta(1-O)galactosyltransferases	439	2001-10-08	2013-02-27	2013-02-27	2021-05-26	23127	ENSG00000198756	OTTHUMG00000035460	uc001gqr.4	AF288389	NM_015101	CCDS1360	Q8IYK4	"19075007|30822656"	MGI:2138232	RGD:1304702			617533															2.4.1.50					HGNC:16790	"ENST00000361927.9|NM_015101.4"	HGNC:16790
HGNC:17440	COP1	COP1 E3 ubiquitin ligase	protein-coding gene	gene with protein product	Approved	1q25.1-q25.2	01q25.1-q25.2	"FLJ10416|RNF200|FAP78|CFAP78"	constitutive photomorphogenic protein 1 (Arabidopsis)	RFWD2	ring finger and WD repeat domain 2	"Ring finger proteins|WD repeat domain containing|Cilia and flagella associated|Small nucleolar RNA protein coding host genes"	"58|362|1491|1835"	2005-01-13	2017-12-12	2019-01-21	2020-01-28	64326	ENSG00000143207	OTTHUMG00000034986	uc001gku.3	AK001278	NM_022457	"CCDS30944|CCDS44279"	Q8NHY2	10395541	MGI:1347046	RGD:1304773			608067																				HGNC:17440	"ENST00000367669.8|NM_022457.7"	
HGNC:2230	COPA	COPI coat complex subunit alpha	protein-coding gene	gene with protein product	Approved	1q23.2	01q23.2	HEP-COP	"proxenin|xenin"		coatomer protein complex, subunit alpha	"WD repeat domain containing|Receptor ligands|COPI coat complex"	"362|542|1917"	1996-11-15		2019-09-27	2021-04-13	1314	ENSG00000122218	OTTHUMG00000033111	uc009wti.4	U24105	NM_004371	"CCDS41424|CCDS1202"	P53621	8647451	MGI:1334462	RGD:1310525	LRG_1336|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1336.xml		601924					448689					ligandId:1587										HGNC:2230	"ENST00000241704.8|NM_004371.4"	HGNC:2230
HGNC:16812	COQ8A	coenzyme Q8A	protein-coding gene	gene with protein product	Approved	1q42.13	01q42.13	"COQ8|SCAR9"	coenzyme Q8 homolog (yeast)	"CABC1|ADCK3"	"chaperone-ABC1 (activity of bc1 complex, S.pombe)-like|chaperone, ABC1 activity of bc1 complex like (S. pombe)|chaperone, ABC1 activity of bc1 complex homolog (S. pombe)|aarF domain containing kinase 3"			2001-10-31	2016-07-07	2016-07-07	2021-04-13	56997	ENSG00000163050	OTTHUMG00000037621	uc001hqm.2	AJ278126	NM_020247	CCDS1557	Q8NI60	"18319072|18319074|25498144"	MGI:1914676	RGD:1308245	LRG_1092|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1092.xml		606980					140053					objectId:1927										HGNC:16812	"ENST00000366777.4|NM_020247.5"	HGNC:16812
HGNC:2257	CORT	cortistatin	protein-coding gene	gene with protein product	Approved	1p36.22	01p36.22	"MGC32686|SST2"	"prepro-cortistatin|somatostatin 2"			Receptor ligands	542	1997-05-15			2020-10-06	1325	ENSG00000241563	OTTHUMG00000001906	uc001ari.5	AF013252	NM_001302	CCDS117	O00230	9205124	MGI:109538	RGD:2383			602784										ligandId:2008										HGNC:2257	"ENST00000377049.4|NM_001302.5"	
HGNC:26970	COX20	cytochrome c oxidase assembly factor COX20	protein-coding gene	gene with protein product	Approved	1q44	01q44	FLJ43269		FAM36A	"family with sequence similarity 36, member A|COX20 Cox2 chaperone homolog (S. cerevisiae)|COX20, cytochrome c oxidase assembly factor"	Mitochondrial respiratory chain complex assembly factors	645	2004-04-16	2012-02-24	2018-06-21	2021-05-26	116228	ENSG00000203667	OTTHUMG00000040401	uc001iar.5	BC062419	NM_198076	"CCDS81434|CCDS31080"	Q5RI15	"22356826|23125284"	MGI:1913609	RGD:1309105			614698					326052															HGNC:26970	"ENST00000411948.7|NM_198076.6"	HGNC:26970
HGNC:28127	CPLANE2	ciliogenesis and planar polarity effector complex subunit 2	protein-coding gene	gene with protein product	Approved	1p36.13	01p36.13	MGC10731	Rem/Rab-Similar GTPase 1	"C1orf89|RSG1"	"chromosome 1 open reading frame 89|REM2 and RAB like small GTPase 1|ciliogenesis and planar polarity effector 2"	Ciliogenesis and planar polarity effector complex subunits	1610	2005-05-27	2018-03-15	2021-12-03	2021-12-03	79363	ENSG00000132881	OTTHUMG00000002214	uc001ayd.4	BC008702	NM_030907	CCDS171	Q9BU20	19767740	MGI:1923416	RGD:1561421																							HGNC:28127	"ENST00000375599.8|NM_030907.4"	
HGNC:2330	CPT2	carnitine palmitoyltransferase 2	protein-coding gene	gene with protein product	Approved	1p32.3	01p32.3	CPTASE		CPT1	carnitine palmitoyltransferase II			1991-05-09		2009-03-04	2021-05-26	1376	ENSG00000157184	OTTHUMG00000008942	uc001cvb.4	BC002445	NM_000098	"CCDS81326|CCDS575"	P23786	1339389	MGI:109176	RGD:2398			600650					120795										2.3.1.21					HGNC:2330	"ENST00000371486.4|NM_000098.3"	HGNC:2330
HGNC:28116	CPTP	ceramide-1-phosphate transfer protein	protein-coding gene	gene with protein product	Approved	1p36.33	01p36.33	MGC10334		GLTPD1	glycolipid transfer protein domain containing 1			2007-12-19	2014-06-23	2014-06-23	2014-11-19	80772	ENSG00000224051	OTTHUMG00000003171		BC004366	NM_001029885	CCDS30555	Q5TA50	23863933	MGI:1933107	RGD:1359656			615467																				HGNC:28116	"ENST00000343938.9|NM_001029885.2"	
HGNC:2334	CR1	complement C3b/C4b receptor 1 (Knops blood group)	protein-coding gene	gene with protein product	Approved	1q32.2	01q32.2	"CD35|KN"			"complement component (3b/4b) receptor 1, including Knops blood group system|complement component (3b/4b) receptor 1 (Knops blood group)|complement component 3b/4b receptor 1 (Knops blood group)"	"Blood group antigens|CD molecules|Sushi domain containing|Complement system regulators and receptors"	"454|471|1179|1639"	2001-06-22		2016-08-10	2021-04-13	1378	ENSG00000203710	OTTHUMG00000036311	uc001hfx.4	Y00816	NM_000573	"CCDS44308|CCDS44309"	P17927	1708809	MGI:88513		"Blood Group Antigen Mutation Database|http://www.ncbi.nlm.nih.gov/gv/mhc/xslcgi.cgi?cmd=bgmut/home|LRG_814|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_814.xml"		120620													CD35							HGNC:2334	"ENST00000367049.9|NM_000651.6"	
HGNC:2335	CR1L	complement C3b/C4b receptor 1 like	protein-coding gene	gene with protein product	Approved	1q32.2	01q32.2				complement component (3b/4b) receptor 1-like	Sushi domain containing	1179	1989-04-24		2016-08-10	2018-07-13	1379	ENSG00000197721	OTTHUMG00000036354	uc001hga.5	AY114160	NM_175710	CCDS44310	Q2VPA4	2295627	MGI:88513	RGD:2399			605886																				HGNC:2335	"ENST00000508064.7|NM_175710.2"	
HGNC:2336	CR2	complement C3d receptor 2	protein-coding gene	gene with protein product	Approved	1q32.2	01q32.2	"CD21|C3DR"	Epstein-Barr virus receptor		"complement component (3d/Epstein Barr virus) receptor 2|complement component 3d receptor 2"	"CD molecules|Sushi domain containing|Complement system regulators and receptors"	"471|1179|1639"	2001-06-22		2016-08-10	2021-04-13	1380	ENSG00000117322	OTTHUMG00000036307	uc001hfv.4	M26004	NM_001877	"CCDS1478|CCDS31007"	P20023		MGI:88489	RGD:1310065	LRG_348|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_348.xml		120650					160142								CD21							HGNC:2336	"ENST00000367057.8|NM_001006658.3"	HGNC:2336
HGNC:2339	CRABP2	cellular retinoic acid binding protein 2	protein-coding gene	gene with protein product	Approved	1q23.1	01q23.1	CRABP-II			cellular retinoic acid-binding protein 2	Fatty acid binding protein family	550	1992-11-25		2001-11-28	2016-10-05	1382	ENSG00000143320	OTTHUMG00000041300	uc021pbi.2	BC001109	NM_001878	CCDS1152	P29373	1654334	MGI:88491	RGD:62070			180231										objectId:2530										HGNC:2339	"ENST00000368222.8|NM_001878.4"	
HGNC:2343	CRB1	crumbs cell polarity complex component 1	protein-coding gene	gene with protein product	Approved	1q31.3	01q31.3	LCA8		RP12	"crumbs (Drosophila) homolog 1|crumbs homolog 1 (Drosophila)|crumbs family member 1, photoreceptor morphogenesis associated"	Crumbs complex	1223	1999-06-02		2018-11-09	2021-05-26	23418	ENSG00000134376	OTTHUMG00000035663	uc001gtz.4		NM_201253	"CCDS58053|CCDS53454|CCDS58052|CCDS1390"	P82279	"10373321|10508521"	MGI:2136343	RGD:1309947	Mutations of the Human Crumbs Homologue 1|http://www.retina-international.org/files/sci-news/crb1mut.htm		604210					120803															HGNC:2343	"ENST00000367400.8|NM_201253.3"	HGNC:2343
HGNC:29875	CRCT1	cysteine rich C-terminal 1	protein-coding gene	gene with protein product	Approved	1q21.3	01q21.3	NICE-1		C1orf42	"chromosome 1 open reading frame 42|cysteine-rich C-terminal 1"			2004-09-14	2006-12-18	2015-11-05	2016-10-05	54544	ENSG00000169509	OTTHUMG00000012391	uc001ezz.4	AJ243662	NM_019060	CCDS1012	Q9UGL9	11230159	MGI:1921425	RGD:1588886			617426																				HGNC:29875	"ENST00000368790.4|NM_019060.3"	
HGNC:18854	CREB3L4	cAMP responsive element binding protein 3 like 4	protein-coding gene	gene with protein product	Approved	1q21.3	01q21.3	"AIbZIP|CREB4|CREB3|hJAL|ATCE1"				CREB3 transcription factor family	1970	2003-12-09		2016-06-01	2016-10-05	148327	ENSG00000143578	OTTHUMG00000037159	uc001fdn.5	AF394167	NM_130898	"CCDS58029|CCDS1056"	Q8TEY5		MGI:1916603	RGD:1359278			607138																				HGNC:18854	"ENST00000368607.8|NM_001255978.2"	
HGNC:2351	CREG1	cellular repressor of E1A stimulated genes 1	protein-coding gene	gene with protein product	Approved	1q24.2	01q24.2			CREG	cellular repressor of E1A-stimulated genes			1999-06-24	2004-09-22	2016-01-07	2016-10-05	8804	ENSG00000143162	OTTHUMG00000034682	uc001gel.4	AF084523	NM_003851	CCDS1262	O75629	9710587	MGI:1344382	RGD:1306804			618055																				HGNC:2351	"ENST00000370509.5|NM_003851.3"	
HGNC:1230	CRNN	cornulin	protein-coding gene	gene with protein product	Approved	1q21.3	01q21.3	SEP53		C1orf10	chromosome 1 open reading frame 10	"EF-hand domain containing|S100 fused type protein family"	"863|1350"	2000-03-15	2005-06-13	2005-06-13	2020-09-17	49860	ENSG00000143536	OTTHUMG00000012383	uc001ezx.3	AF077831	NM_016190	CCDS1010	Q9UBG3	"11056050|15854041"	MGI:2685861	RGD:1311778			611312																				HGNC:1230	"ENST00000271835.3|NM_016190.3"	
HGNC:21299	CROCC	ciliary rootlet coiled-coil, rootletin	protein-coding gene	gene with protein product	Approved	1p36.13	01p36.13	"rootletin|ROLT"	rootletin, ciliary rootlet protein					2003-06-19	2009-03-04	2009-03-04	2015-09-11	9696	ENSG00000058453	OTTHUMG00000002200	uc001azt.2	AB007914	NM_014675	CCDS30616	Q5TZA2	"12427867|17971504"	MGI:3529431	RGD:1305364			615776																				HGNC:21299	"ENST00000375541.10|NM_014675.5"	
HGNC:2367	CRP	C-reactive protein	protein-coding gene	gene with protein product	Approved	1q23.2	01q23.2	PTX1	pentraxin 1		C-reactive protein, pentraxin-related	Short pentraxins	1143	2001-06-22		2016-08-18	2016-08-18	1401	ENSG00000132693	OTTHUMG00000035344	uc001ftw.3	M11725	NM_000567	"CCDS86024|CCDS30911"	P02741	"3840479|6857266"	MGI:88512	RGD:2411			123260																				HGNC:2367	"ENST00000255030.9|NM_000567.3"	
HGNC:27301	CRTC2	CREB regulated transcription coactivator 2	protein-coding gene	gene with protein product	Approved	1q21.3	01q21.3	TORC2						2005-11-24			2014-11-19	200186	ENSG00000160741	OTTHUMG00000037156	uc057leo.1	AY360172	NM_181715	CCDS30875	Q53ET0	"14506290|14536081"	MGI:1921593	RGD:1308903			608972																				HGNC:27301	"ENST00000368633.2|NM_181715.3"	
HGNC:17295	CRYBG2	crystallin beta-gamma domain containing 2	protein-coding gene	gene with protein product	Approved	1p36.11	01p36.11	FLJ38020	beta-gamma crystallin domain containing 2	AIM1L	absent in melanoma 1 like	Beta-gamma crystallin domain containing	1360	2001-11-30	2017-03-23	2017-03-23	2017-03-23	55057	ENSG00000176092	OTTHUMG00000003490	uc001bmd.4		NM_001039775.2		Q8N1P7		MGI:1334463	RGD:1308621			619765																				HGNC:17295	"ENST00000308182.10|NM_001039775.4"	
HGNC:2419	CRYZ	crystallin zeta	protein-coding gene	gene with protein product	Approved	1p31.1	01p31.1		"quinone oxidoreductase|NADPH:quinone reductase"		crystallin, zeta (quinone reductase)			1994-07-13		2015-11-12	2021-05-25	1429	ENSG00000116791	OTTHUMG00000009620	uc001dgk.4		NM_001130042	"CCDS44163|CCDS44162|CCDS665"	Q08257		MGI:88527	RGD:1311639			123691															1.6.5.5					HGNC:2419	"ENST00000340866.10|NM_001889.4"	
HGNC:29905	CSDE1	cold shock domain containing E1	protein-coding gene	gene with protein product	Approved	1p13.2	01p13.2	"D1S155E|UNR"	upstream of NRAS		cold shock domain containing E1, RNA binding			2005-07-26		2016-02-29	2016-02-29	7812	ENSG00000009307	OTTHUMG00000012060	uc001efk.4		NM_007158	"CCDS30811|CCDS55626|CCDS30812|CCDS44197"	O75534	"2204029|10048485"	MGI:92356	RGD:619726			191510					470138															HGNC:29905	"ENST00000358528.9|NM_001007553.3"	
HGNC:2432	CSF1	colony stimulating factor 1	protein-coding gene	gene with protein product	Approved	1p13.3	01p13.3	"M-CSF|MCSF|MGC31930"	macrophage colony stimulating factor 1		colony stimulating factor 1 (macrophage)			1986-01-01		2016-01-14	2016-01-14	1435	ENSG00000184371	OTTHUMG00000011646	uc001dyw.5	BC021117	NM_000757	"CCDS30797|CCDS816|CCDS817"	P09603	1540160	MGI:1339753	RGD:621063			120420										ligandId:4905										HGNC:2432	"ENST00000329608.11|NM_000757.6"	
HGNC:2439	CSF3R	colony stimulating factor 3 receptor	protein-coding gene	gene with protein product	Approved	1p34.3	01p34.3	GCSFR		CD114	colony stimulating factor 3 receptor (granulocyte)	"CD molecules|Fibronectin type III domain containing"	"471|555"	1990-12-10		2015-11-06	2021-04-13	1441	ENSG00000119535	OTTHUMG00000008010	uc001caw.3	M59820	NM_156039	"CCDS413|CCDS414|CCDS412"	Q99062	1371413	MGI:1339755	RGD:1309114	LRG_144|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_144.xml	CSF3R	138971					159476					objectId:1719			CD114							HGNC:2439	"ENST00000373106.6|NM_000760.4"	HGNC:2439
HGNC:19290	CSMD2	CUB and Sushi multiple domains 2	protein-coding gene	gene with protein product	Approved	1p35.1	01p35.1	KIAA1884				"Sushi domain containing|Complement system regulators and receptors"	"1179|1639"	2002-11-26			2016-10-05	114784	ENSG00000121904	OTTHUMG00000011135	uc001bxm.2	AY210418	NM_052896	"CCDS380|CCDS60082"	Q7Z408	"11472063|11572484"	MGI:2386401	RGD:1565728			608398																				HGNC:19290	"ENST00000373381.9|NM_001281956.2"	
HGNC:2469	CSRP1	cysteine and glycine rich protein 1	protein-coding gene	gene with protein product	Approved	1q32.1	01q32.1	"CSRP|D1S181E"		CYRP		LIM domain containing	1218	1992-06-26		2015-11-23	2016-10-05	1465	ENSG00000159176	OTTHUMG00000035773	uc001gws.4	M33146	NM_004078	CCDS1413	P21291	"2115670|9925910"	MGI:88549	RGD:62053			123876																				HGNC:2469	"ENST00000340006.7|NM_004078.3"	
HGNC:2496	CTBS	chitobiase	protein-coding gene	gene with protein product	Approved	1p22.3	01p22.3		di-N-acetylchitobiase	CTB	chitobiase, di-N-acetyl-	Chitinases	816	1992-07-21		2016-02-29	2018-08-01	1486	ENSG00000117151	OTTHUMG00000009922	uc001dka.3	M95767	NM_004388	CCDS698	Q01459	"1549114|7606925"	MGI:1921495	RGD:621338			600873															3.2.1.-					HGNC:2496	"ENST00000370630.6|NM_004388.3"	
HGNC:2501	CTH	cystathionine gamma-lyase	protein-coding gene	gene with protein product	Approved	1p31.1	01p31.1	CSE			cystathionase (cystathionine gamma-lyase)			1986-01-01		2014-06-24	2021-08-12	1491	ENSG00000116761	OTTHUMG00000009352	uc001dfd.4	BC015807	NM_001902	"CCDS651|CCDS53333|CCDS650"	P32929	1339280	MGI:1339968	RGD:2443			607657					120876					objectId:1444					4.4.1.1					HGNC:2501	"ENST00000370938.8|NM_001902.6"	HGNC:2501
HGNC:16913	CTNNBIP1	catenin beta interacting protein 1	protein-coding gene	gene with protein product	Approved	1p36.22	01p36.22	"ICAT|MGC15093"	"beta-catenin-interacting protein ICAT|inhibitor of beta-catenin and Tcf-4"		"catenin, beta-interacting protein 1|catenin, beta interacting protein 1"			2001-11-14		2015-11-19	2015-11-19	56998	ENSG00000178585	OTTHUMG00000001796	uc001aqk.2	AB021262	NM_020248	CCDS106	Q9NSA3	10898789	MGI:1915756	RGD:1562749			607758																				HGNC:16913	"ENST00000377263.6|NM_020248.3"	
HGNC:2519	CTPS1	CTP synthase 1	protein-coding gene	gene with protein product	Approved	1p34.2	01p34.2	GATD5A		CTPS	CTP synthase	Glutamine amidotransferase class 1 domain containing	1408	1991-07-12	2012-05-02	2012-05-02	2021-05-26	1503	ENSG00000171793	OTTHUMG00000005712	uc001cgk.5	BC009408	NM_001905	CCDS459	P17812	1783378	MGI:1858304	RGD:1311060	LRG_1229|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1229.xml		123860					431591										6.3.4.2					HGNC:2519	"ENST00000650070.2|NM_001905.4"	HGNC:2519
HGNC:2523	CTRC	chymotrypsin C	protein-coding gene	gene with protein product	Approved	1p36.21	01p36.21	"CLCR|ELA4"	"elastase 4|caldecrin|chymotrypsinogen C"		chymotrypsin C (caldecrin)			2000-06-08		2015-11-30	2021-08-12	11330	ENSG00000162438	OTTHUMG00000002255	uc001awi.2	BC015118	NM_007272	CCDS156	Q99895	8635596	MGI:1923951	RGD:1308379			601405					139109			S01.157		objectId:2341					3.4.21.2					HGNC:2523	"ENST00000375949.5|NM_007272.3"	HGNC:2523
HGNC:2530	CTSE	cathepsin E	protein-coding gene	gene with protein product	Approved	1q32.1	01q32.1					"Cathepsins|Peptidase family A1"	"470|1928"	1989-05-19			2015-09-11	1510	ENSG00000196188	OTTHUMG00000036121	uc001hdu.3	BC042537	NM_001910	"CCDS73013|CCDS73012"	P14091	"2369841|2674141"	MGI:107361	RGD:2446			116890								A01.010		objectId:2346					3.4.23.5					HGNC:2530	"ENST00000358184.7|NM_001910.4"	
