hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:3473	ESRRB	estrogen related receptor beta	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3	"ERR2|ERRbeta|NR3B2|ERRb"		"ESRL2|DFNB35"	deafness, autosomal recessive 35	Estrogen related receptors	2078	1997-04-25		2016-01-14	2021-05-26	2103	ENSG00000119715	OTTHUMG00000160457	uc001xsq.2	X51417	NM_001379180	CCDS9850	O95718	"3267207|9344655|18179891"	MGI:1346832	RGD:1359557			602167					160244					objectId:623										HGNC:3473	"ENST00000644823.1|NM_001379180.1"	HGNC:3473
HGNC:20234	EVL	Enah/Vasp-like	protein-coding gene	gene with protein product	Approved	14q32.2	14q32.2	RNB6				"ENAH/VASPs|MicroRNA protein coding host genes"	"946|1691"	2003-01-10			2014-08-13	51466	ENSG00000196405	OTTHUMG00000171530	uc001ygu.4	AF112209	NM_001330221	"CCDS81851|CCDS9955"	Q9UI08	"10945997|10993894"	MGI:1194884	RGD:621150			616912																				HGNC:20234	"ENST00000392920.8|NM_016337.3"	
HGNC:20217	EXD2	exonuclease 3'-5' domain containing 2	protein-coding gene	gene with protein product	Approved	14q24.1	14q24.1	FLJ10738		"C14orf114|EXDL2"	"chromosome 14 open reading frame 114|exonuclease 3'-5' domain-like 2"			2003-01-15	2009-02-24	2009-02-24	2020-03-10	55218	ENSG00000081177	OTTHUMG00000154496	uc010tte.2	AK001600	NM_001193360	"CCDS9793|CCDS53902"	Q9NVH0	29371705	MGI:1922485	RGD:1311087			616940																				HGNC:20217	"ENST00000685843.1|NM_001193360.2"	
HGNC:20120	EXOC3L4	exocyst complex component 3 like 4	protein-coding gene	gene with protein product	Approved	14q32.32	14q32.32			C14orf73	chromosome 14 open reading frame 73			2003-01-13	2011-01-31	2016-03-11	2018-11-15	91828	ENSG00000205436	OTTHUMG00000171888	uc001ymk.4	AK000671	NM_001077594	CCDS32163	Q17RC7		MGI:1921363	RGD:1307749																							HGNC:20120	"ENST00000688303.1|NM_001077594.2"	
HGNC:10696	EXOC5	exocyst complex component 5	protein-coding gene	gene with protein product	Approved	14q22.3	14q22.3	"SEC10|SEC10P"		SEC10L1	"SEC10 (S. cerevisiae)-like 1|SEC10-like 1 (S. cerevisiae)"	Exocyst complex	1055	1999-09-09	2005-11-01	2005-11-01	2015-08-25	10640	ENSG00000070367	OTTHUMG00000171309	uc001xct.4	U85946	NM_006544	CCDS45111	O00471	9119050	MGI:2145645	RGD:708408			604469																				HGNC:10696	"ENST00000621441.5|NM_006544.4"	
HGNC:19854	FAM161B	FAM161 centrosomal protein B	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3	FLJ31697		C14orf44	"chromosome 14 open reading frame 44|family with sequence similarity 161, member B|family with sequence similarity 161 member B|FAM161B, centrosomal protein"			2002-11-27	2008-06-05	2019-01-21	2019-01-21	145483	ENSG00000156050	OTTHUMG00000171259	uc001xpd.4	AA356453	NM_152445	CCDS9822	Q96MY7		MGI:2443027	RGD:1309058																							HGNC:19854	"ENST00000286544.5|NM_152445.3"	
HGNC:19829	FAM177A1	family with sequence similarity 177 member A1	protein-coding gene	gene with protein product	Approved	14q13.2	14q13.2			C14orf24	"chromosome 14 open reading frame 24|family with sequence similarity 177, member A1"			2003-01-13	2008-07-09	2015-11-18	2016-09-30	283635	ENSG00000151327	OTTHUMG00000140217	uc001wsq.4	BG722411	NM_173607	"CCDS41944|CCDS9653"	Q8N128		MGI:1920635	RGD:2323636			619181																				HGNC:19829	"ENST00000280987.9|NM_173607.5"	
HGNC:20491	FAM181A	family with sequence similarity 181 member A	protein-coding gene	gene with protein product	Approved	14q32.12	14q32.12			C14orf152	"chromosome 14 open reading frame 152|family with sequence similarity 181, member A"			2004-06-11	2008-07-22	2015-11-18	2020-02-28	90050	ENSG00000140067	OTTHUMG00000171297	uc021say.2	BC009073	NM_138344	"CCDS9914|CCDS55939"	Q8N9Y4	26407640	MGI:3647570	RGD:6504274																							HGNC:20491	"ENST00000556222.2|NM_001207073.2"	
HGNC:23168	FANCM	FA complementation group M	protein-coding gene	gene with protein product	Approved	14q21.2	14q21.2	FAAP250		KIAA1596	"KIAA1596|Fanconi anemia complementation group M"	"FA complementation groups|RNA helicases|FA core complex"	"548|1168|1751"	2003-11-21	2005-09-01	2018-05-09	2021-05-26	57697	ENSG00000187790	OTTHUMG00000170807	uc001wwd.5	AK001672	NM_020937	"CCDS32070|CCDS81802|CCDS76677"	Q8IYD8	"10997877|16116422"	MGI:2442306	RGD:1307897	"Fanconi Anaemia Mutation Database|http://www2.rockefeller.edu/fanconi|Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/FANCM|LRG_502|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_502.xml"		609644					121730															HGNC:23168	"ENST00000267430.10|NM_020937.4"	HGNC:23168
HGNC:3602	FBLN5	fibulin 5	protein-coding gene	gene with protein product	Approved	14q32.12	14q32.12	"EVEC|UP50|DANCE|ARMD3"	"embryonic vascular EGF-like repeat-containing protein|developmental arteries and neural crest EGF-like"			Fibulins	556	1999-06-25			2021-05-26	10516	ENSG00000140092	OTTHUMG00000171122	uc001xzx.5	AJ133490	NM_001384158	CCDS9898	Q9UBX5	10640802	MGI:1346091	RGD:2594	LRG_364|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_364.xml		604580					121746															HGNC:3602	"ENST00000342058.9|NM_006329.4"	HGNC:3602
HGNC:19833	FBXO33	F-box protein 33	protein-coding gene	gene with protein product	Approved	14q21.1	14q21.1	Fbx33			F-box only protein 33	F-boxes other	560	2002-11-27		2004-06-15	2016-10-05	254170	ENSG00000165355	OTTHUMG00000140257	uc001wvk.4	BI460761	NM_203301	CCDS9677	Q7Z6M2		MGI:1917861	RGD:1307543			609103																				HGNC:19833	"ENST00000298097.8|NM_203301.4"	
HGNC:20201	FBXO34	F-box protein 34	protein-coding gene	gene with protein product	Approved	14q22.3	14q22.3	"FLJ20725|Fbx34"			F-box only protein 34	F-boxes other	560	2003-01-08		2004-06-15	2016-10-05	55030	ENSG00000178974	OTTHUMG00000171033	uc001xbu.4	AK000732	NM_017943	CCDS32086	Q9NWN3		MGI:1926188	RGD:1310108			609104																				HGNC:20201	"ENST00000313833.5|NM_017943.4"	
HGNC:20220	FCF1	FCF1 rRNA-processing protein	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3	"CGI-35|Bka|UTP24"		C14orf111	"chromosome 14 open reading frame 111|FCF1 small subunit (SSU) processome component homolog (S. cerevisiae)"	"SSU processome|Endoribonucleases"	"1484|1687"	2003-01-15	2007-01-30	2019-01-22	2019-02-01	51077	ENSG00000119616	OTTHUMG00000171480	uc001xqh.4	AF132969	NM_015962	"CCDS9832|CCDS81827"	Q9Y324	16762320	MGI:1920986	RGD:1310899																							HGNC:20220	"ENST00000341162.8|NM_015962.5"	
HGNC:15767	FERMT2	FERM domain containing kindlin 2	protein-coding gene	gene with protein product	Approved	14q22.1	14q22.1	"mig-2|KIND2|UNC112B"	"kindlin-2|mitogen inducible gene-2"	PLEKHC1	"pleckstrin homology domain containing, family C (with FERM domain) member 1|fermitin family homolog 2 (Drosophila)|fermitin family member 2"	"Fermitins|Pleckstrin homology domain containing|FERM domain containing"	"561|682|1293"	2003-04-23	2007-12-14	2021-02-11	2021-02-11	10979	ENSG00000073712	OTTHUMG00000140309	uc001xae.4	Z24725	NM_006832	"CCDS9713|CCDS45107|CCDS45108"	Q96AC1	"8175911|12697302"	MGI:2385001	RGD:1311799			607746																				HGNC:15767	"ENST00000341590.8|NM_006832.3"	
HGNC:33714	FITM1	fat storage inducing transmembrane protein 1	protein-coding gene	gene with protein product	Approved	14q12	14q12	FIT1	fat-inducing transcript 1					2009-04-29		2016-03-24	2016-03-24	161247	ENSG00000139914	OTTHUMG00000133476	uc001wmf.3		NM_203402	CCDS9611	A5D6W6	18160536	MGI:1915930	RGD:1306911			612028																				HGNC:33714	"ENST00000267426.6|NM_203402.3"	
HGNC:3719	FKBP3	FKBP prolyl isomerase 3	protein-coding gene	gene with protein product	Approved	14q21.2	14q21.2	"FKBP-25|FKBP25"			"FK506-binding protein 3 (25kD)|FK506 binding protein 3, 25kDa|FK506 binding protein 3"	FKBP prolyl isomerases	910	1992-09-14		2018-11-01	2019-04-09	2287	ENSG00000100442	OTTHUMG00000140267	uc059bdf.1	M96256	NM_002013	CCDS9683	Q00688	"1374240|1532945"	MGI:1353460	RGD:1304992			186947																				HGNC:3719	"ENST00000396062.4|NM_002013.4"	
HGNC:3761	FLRT2	fibronectin leucine rich transmembrane protein 2	protein-coding gene	gene with protein product	Approved	14q31.3	14q31.3					Fibronectin type III domain containing	555	1999-10-29			2016-01-15	23768	ENSG00000185070	OTTHUMG00000171372	uc001xvr.4	AF169676	NM_001346143	CCDS9877	O43155	"10644439|16872596"	MGI:3603594	RGD:1308574			604807																				HGNC:3761	"ENST00000330753.6|NM_013231.6"	
HGNC:20105	FLVCR2	FLVCR heme transporter 2	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3	"FLJ20371|MFSD7C|SLC49A2|CCT"		C14orf58	"chromosome 14 open reading frame 58|feline leukemia virus subgroup C cellular receptor 2|feline leukemia virus subgroup C cellular receptor family member 2"	"Solute carriers|MicroRNA protein coding host genes"	"752|1691"	2002-12-18	2007-05-01	2019-09-30	2021-05-26	55640	ENSG00000119686	OTTHUMG00000171487	uc001xrs.3	AK000378	NM_017791	"CCDS55933|CCDS9844"	Q9UPI3	"16439531|20206334"	MGI:2384974	RGD:735098			610865				SLC49A2	227058					objectId:1911										HGNC:20105	"ENST00000238667.9|NM_017791.3"	HGNC:20105
HGNC:3785	FNTB	farnesyltransferase, CAAX box, beta	protein-coding gene	gene with protein product	Approved	14q23.3	14q23.3	FPTB						1993-04-08			2015-08-25	2342	ENSG00000257365	OTTHUMG00000142811	uc001xia.4		NM_002028	CCDS9769	P49356	8276393	MGI:1861305	RGD:620119			134636										objectId:2826										HGNC:3785	"ENST00000246166.3|NM_002028.4"	
HGNC:3796	FOS	Fos proto-oncogene, AP-1 transcription factor subunit	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3	"c-fos|AP-1"			"v-fos FBJ murine osteosarcoma viral oncogene homolog|FBJ murine osteosarcoma viral oncogene homolog"	"Basic leucine zipper proteins|Fos transcription factor family"	"506|1256"	2001-06-22		2016-05-27	2020-01-06	2353	ENSG00000170345	OTTHUMG00000171774	uc001xrn.4	K00650	NM_005252	CCDS9841	P01100	"16123044|16055710|15926923"	MGI:95574	RGD:2626			164810					364789															HGNC:3796	"ENST00000303562.9|NM_005252.4"	HGNC:3796
HGNC:5021	FOXA1	forkhead box A1	protein-coding gene	gene with protein product	Approved	14q21.1	14q21.1			HNF3A	hepatocyte nuclear factor 3, alpha	Forkhead boxes	508	1998-02-11	2002-09-20		2021-05-26	3169	ENSG00000129514	OTTHUMG00000140253	uc001wuf.5	U39840	NM_004496	CCDS9665	P55317	"9119385|8652662"	MGI:1347472	RGD:2807	LRG_1415|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1415.xml	FOXA1	602294					470346															HGNC:5021	"ENST00000250448.5|NM_004496.5"	
HGNC:3811	FOXG1	forkhead box G1	protein-coding gene	gene with protein product	Approved	14q12	14q12	"HFK2|QIN|BF1|HFK1|HFK3|HBF-3"	brain factor 1	"FKHL2|FOXG1B|FKHL4|FKH2|FKHL1|FOXG1C|FKHL3|FOXG1A"	"forkhead box G1B|forkhead box G1C|forkhead box G1A"	Forkhead boxes	508	1994-12-07	2007-05-16	2007-05-16	2021-05-26	2290	ENSG00000176165	OTTHUMG00000140187	uc001wqe.5		NM_005249	CCDS9636	P55316	"7959731|17260156"	MGI:1347464	RGD:2619			164874					167854															HGNC:3811	"ENST00000313071.7|NM_005249.5"	HGNC:3811
HGNC:1928	FOXN3	forkhead box N3	protein-coding gene	gene with protein product	Approved	14q31.3-q32.11	14q31.3-q32.11			"C14orf116|CHES1"	"chromosome 14 open reading frame 116|checkpoint suppressor 1"	Forkhead boxes	508	1997-10-16	2007-05-02	2007-05-02	2018-02-13	1112	ENSG00000053254	OTTHUMG00000170898	uc010atk.4		NM_005197	"CCDS32138|CCDS41977"	O00409	9154802	MGI:1918625	RGD:1305711			602628																				HGNC:1928	"ENST00000557258.6|NM_005197.4"	
HGNC:19839	FRMD6	FERM domain containing 6	protein-coding gene	gene with protein product	Approved	14q22.1	14q22.1	"MGC17921|willin|EX1"	expanded homolog	C14orf31	chromosome 14 open reading frame 31	FERM domain containing	1293	2002-11-27	2005-07-20	2005-07-20	2015-08-25	122786	ENSG00000139926	OTTHUMG00000140294	uc001wzb.5	BI465118	NM_152330	"CCDS9704|CCDS58318|CCDS58319"	Q96NE9		MGI:2442579	RGD:727810			614555																				HGNC:19839	"ENST00000344768.10|NM_001267046.2"	
HGNC:20494	FSCB	fibrous sheath CABYR binding protein	protein-coding gene	gene with protein product	Approved	14q21.2	14q21.2	DKFZP434F1017		C14orf155	chromosome 14 open reading frame 155			2004-06-11	2007-11-22	2007-11-22	2016-10-05	84075	ENSG00000189139	OTTHUMG00000140262	uc001wvn.4	AK124110	NM_032135	CCDS9679	Q5H9T9	17855365	MGI:3646964	RGD:1561721			611779																				HGNC:20494	"ENST00000340446.5|NM_032135.4"	HGNC:20494
HGNC:4019	FUT8	fucosyltransferase 8	protein-coding gene	gene with protein product	Approved	14q23.3	14q23.3		alpha (1,6) fucosyltransferase		fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	"Fucosyltransferases|MicroRNA protein coding host genes"	"434|1691"	1997-12-23		2016-04-05	2021-05-26	2530	ENSG00000033170	OTTHUMG00000142818	uc001xin.3	AB049740	NM_004480	"CCDS9775|CCDS9776"	Q9BYC5	9368041	MGI:1858901	RGD:1303096			602589																				HGNC:4019	"ENST00000673929.1|NM_001371533.1"	HGNC:4019
HGNC:20338	G2E3	G2/M-phase specific E3 ubiquitin protein ligase	protein-coding gene	gene with protein product	Approved	14q12	14q12	"FLJ20333|PHF7B"	PHD finger protein 7B	KIAA1333	KIAA1333	"PHD finger proteins|HECT domain containing"	"88|1959"	2003-11-21	2009-02-03	2010-09-17	2014-11-19	55632	ENSG00000092140	OTTHUMG00000140204	uc001wqk.3	AK000340	NM_017769	"CCDS76669|CCDS9638"	Q7L622	"18511420|17239372"	MGI:2444298	RGD:1310263			611299																				HGNC:20338	"ENST00000206595.11|NM_017769.5"	
HGNC:4115	GALC	galactosylceramidase	protein-coding gene	gene with protein product	Approved	14q31.3	14q31.3		Krabbe disease		galactosylceramidase (Krabbe disease)	Glycoside hydrolases	1650	1989-06-02		2005-11-29	2021-05-26	2581	ENSG00000054983	OTTHUMG00000028646	uc001xvt.3	L23116	NM_000153	"CCDS9878|CCDS55936|CCDS55937"	P54803		MGI:95636	RGD:1359384			606890					121995										3.2.1.46					HGNC:4115	"ENST00000261304.7|NM_000153.4"	HGNC:4115
HGNC:23233	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16	protein-coding gene	gene with protein product	Approved	14q24.1	14q24.1	"KIAA1130|GalNAc-T16"	polypeptide GalNAc transferase 16	GALNTL1	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 1|UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 16"	Polypeptide N-acetylgalactosaminyltransferases	433	2003-10-30	2013-01-25	2014-03-13	2015-09-11	57452	ENSG00000100626	OTTHUMG00000171231	uc001xlb.3	AB032956	NM_001168368	CCDS32107	Q8N428	"10574461|22186971"	MGI:1917754	RGD:1310202			615132															2.4.1.41					HGNC:23233	"ENST00000448469.8|NM_001168368.2"	
HGNC:20101	GARIN2	golgi associated RAB2 interactor family member 2	protein-coding gene	gene with protein product	Approved	14q23.3	14q23.3	GARI-L2		"C14orf54|FAM71D"	"chromosome 14 open reading frame 54|family with sequence similarity 71, member D|family with sequence similarity 71 member D"			2003-01-13	2021-11-25	2021-11-25	2022-01-07	161142	ENSG00000172717	OTTHUMG00000142819	uc001xja.2		NM_173526	CCDS9778	Q8N9W8	"29025071|18256213"	MGI:1918147	RGD:1564393																							HGNC:20101		
HGNC:4193	GCH1	GTP cyclohydrolase 1	protein-coding gene	gene with protein product	Approved	14q22.2	14q22.2	"GTPCH1|DYT5a"	"dopa-responsive dystonia|GTP cyclohydrolase I"	"GCH|DYT5|DYT14"	dystonia 14	MicroRNA protein coding host genes	1691	1988-05-11		2008-08-01	2021-05-26	2643	ENSG00000131979	OTTHUMG00000029754	uc059bsc.1	U19523	NM_000161	"CCDS41954|CCDS9720|CCDS45110"	P30793	"7874165|8695054"	MGI:95675	RGD:61992	BIOMDBdb: Database of Mutations Causing BH4 Deficiencies and other PND|http://www.biopku.org/home/biomdb.asp		600225					122048										3.5.4.16					HGNC:4193	"ENST00000491895.7|NM_000161.3"	HGNC:4193
HGNC:10884	GEMIN2	gem nuclear organelle associated protein 2	protein-coding gene	gene with protein product	Approved	14q21.1	14q21.1			SIP1	"survival of motor neuron protein interacting protein 1|gem (nuclear organelle) associated protein 2"	Gemins	1131	1998-10-16	2011-08-04	2015-11-06	2015-11-06	8487	ENSG00000092208	OTTHUMG00000028816	uc001wuq.4	AF027150	NM_001009182	"CCDS9669|CCDS32068|CCDS41946"	O14893	"9323130|9323129|11121410"	MGI:1913853	RGD:620842			602595																				HGNC:10884	"ENST00000308317.12|NM_003616.3"	
HGNC:20134	GLRX5	glutaredoxin 5	protein-coding gene	gene with protein product	Approved	14q32.13	14q32.13	"PR01238|GRX5"		C14orf87	"chromosome 14 open reading frame 87|glutaredoxin 5 homolog (S. cerevisiae)"	"Glutaredoxin domain containing|Mitochondrial iron-sulfur assembly components"	"1468|1853"	2002-12-18	2005-11-11	2007-08-16	2016-10-05	51218	ENSG00000182512	OTTHUMG00000171636	uc001yem.2	AF113691	NM_016417	CCDS9936	Q86SX6		MGI:1920296	RGD:1308383			609588					169900															HGNC:20134	"ENST00000331334.5|NM_016417.3"	HGNC:20134
HGNC:4373	GMFB	glia maturation factor beta	protein-coding gene	gene with protein product	Approved	14q22.2	14q22.2	GMF						1992-10-15		2016-02-09	2016-02-09	2764	ENSG00000197045	OTTHUMG00000140307	uc021rtf.2	M86492	NM_004124	CCDS9718	P60983	1712830	MGI:1927133	RGD:70910			601713																				HGNC:4373	"ENST00000358056.8|NM_004124.3"	
HGNC:4377	GMPR2	guanosine monophosphate reductase 2	protein-coding gene	gene with protein product	Approved	14q12	14q12							1999-07-19			2016-10-05	51292	ENSG00000100938	OTTHUMG00000171912	uc001wns.5		NM_016576	"CCDS61419|CCDS41935|CCDS45087|CCDS73624"	Q9P2T1		MGI:1917903	RGD:628875			610781																				HGNC:4377	"ENST00000399440.7|NM_001002002.3"	
HGNC:4404	GNG2	G protein subunit gamma 2	protein-coding gene	gene with protein product	Approved	14q22.1	14q22.1				guanine nucleotide binding protein (G protein), gamma 2	G protein subunits gamma	1432	2000-07-31		2016-03-03	2016-10-05	54331	ENSG00000186469	OTTHUMG00000171083	uc059bmt.1	AK001024	NM_001243773	CCDS32082	P59768	10833460	MGI:102705	RGD:69268			606981																				HGNC:4404	"ENST00000556766.6|NM_053064.5"	
HGNC:19980	GNPNAT1	glucosamine-phosphate N-acetyltransferase 1	protein-coding gene	gene with protein product	Approved	14q22.1	14q22.1	"Gpnat1|FLJ10607"				GCN5 related N-acetyltransferases	1134	2002-12-13			2014-11-19	64841	ENSG00000100522	OTTHUMG00000152334	uc001xab.4	AK001469	NM_198066	CCDS9712	Q96EK6		MGI:1858963	RGD:1563144			616510															2.3.1.4					HGNC:19980	"ENST00000216410.8|NM_198066.4"	HGNC:19980
HGNC:4428	GOLGA5	golgin A5	protein-coding gene	gene with protein product	Approved	14q32.12	14q32.12	"ret-II|golgin-84|rfg5|GOLIM5"	golgi integral membrane protein 5		golgi autoantigen, golgin subfamily a, 5	Golgins	1084	1999-04-28		2010-02-12	2012-05-04	9950	ENSG00000066455	OTTHUMG00000171217	uc001yaz.3	AF085199	NM_005113	CCDS9905	Q8TBA6	"2734021|9443391|15004235"	MGI:1351475	RGD:1308163		GOLGA5	606918					122232															HGNC:4428	"ENST00000163416.7|NM_005113.4"	
HGNC:20356	GON7	GON7 subunit of KEOPS complex	protein-coding gene	gene with protein product	Approved	14q32.12	14q32.12			C14orf142	"chromosome 14 open reading frame 142|GON7, KEOPS complex subunit homolog|GON7, KEOPS complex subunit"	KEOPS complex	1313	2003-01-28	2016-07-08	2019-01-25	2019-01-25	84520	ENSG00000170270	OTTHUMG00000171267	uc001ybl.2	AF277185	NM_032490	CCDS41981	Q9BXV9	"22912744|27903914"	MGI:4845848	RGD:2302582			617436																				HGNC:20356	"ENST00000306954.5|NM_032490.5"	
HGNC:20210	GPATCH2L	G-patch domain containing 2 like	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3	"FLJ20689|FLJ10033"		C14orf118	chromosome 14 open reading frame 118			2003-01-15	2012-09-25	2015-11-13	2015-11-13	55668	ENSG00000089916	OTTHUMG00000171490	uc032bgn.1	AK000696	NM_017926	"CCDS9848|CCDS9849"	Q9NWQ4	10574461	MGI:1917623	RGD:1308907																							HGNC:20210	"ENST00000261530.12|NM_017926.4"	
HGNC:18055	GPHB5	glycoprotein hormone subunit beta 5	protein-coding gene	gene with protein product	Approved	14q23.2	14q23.2	"ZLUT1|GPB5"	thyrostimulin subunit beta		glycoprotein hormone beta 5	Glycoprotein hormone subunits	1896	2004-07-29		2019-05-09	2019-05-09	122876	ENSG00000179600	OTTHUMG00000168678	uc032bdx.1	AF467770	NM_145171	CCDS73643	Q86YW7	"16210345|12089349"	MGI:2156540	RGD:1359264			609652																				HGNC:18055	"ENST00000621500.2|NM_145171.4"	
HGNC:15465	GPHN	gephyrin	protein-coding gene	gene with protein product	Approved	14q23.3	14q23.3	KIAA1385						2001-03-30			2021-05-26	10243	ENSG00000171723	OTTHUMG00000029785	uc001xix.4	AB037806	NM_020806	"CCDS32103|CCDS9777"	Q9NQX3	"1319186|10325225|18403029"	MGI:109602	RGD:69194		GPHN	603930					122256															HGNC:15465	"ENST00000478722.6|NM_020806.5"	HGNC:15465
HGNC:4489	GPR33	G protein-coupled receptor 33	protein-coding gene	gene with protein product	Approved	14q12	14q12				"G protein-coupled receptor 33, pseudogene|G protein-coupled receptor 33 pseudogene|G protein-coupled receptor 33|G protein-coupled receptor 33 (gene/pseudogene)"	G protein-coupled receptors, Class A orphans	262	1997-06-12		2020-05-01	2020-05-01	2856	ENSG00000214943	OTTHUMG00000154921	uc021rsa.3	AF045767	NM_001197184	CCDS73628	Q49SQ1	"9653656|15987686"	MGI:1277106	RGD:1306830			610118										objectId:100										HGNC:4489	"ENST00000399285.5|NM_001197184.3"	
HGNC:4517	GPR65	G protein-coupled receptor 65	protein-coding gene	gene with protein product	Approved	14q31.3	14q31.3	"hTDAG8|TDAG8"				G protein-coupled receptors, Class A orphans	262	1999-10-22			2016-10-06	8477	ENSG00000140030	OTTHUMG00000028648	uc001xvv.3	U95218	NM_003608	CCDS9879	Q8IYL9	9655242	MGI:108031	RGD:1311832			604620										objectId:113										HGNC:4517	"ENST00000267549.5|NM_003608.4"	
HGNC:4519	GPR68	G protein-coupled receptor 68	protein-coding gene	gene with protein product	Approved	14q32.11	14q32.11	OGR1				G protein-coupled receptors, Class A orphans	262	1999-10-22			2016-10-24	8111	ENSG00000119714	OTTHUMG00000167590	uc001xzh.4	U48405	NM_001177676	CCDS9894	Q15743	8661159	MGI:2441763	RGD:1309559			601404					474467					objectId:114										HGNC:4519	"ENST00000650645.1|NM_001177676.2"	HGNC:4519
HGNC:17482	GPR132	G protein-coupled receptor 132	protein-coding gene	gene with protein product	Approved	14q32.33	14q32.33	G2A	G2 accumulation			G protein-coupled receptors, Class A orphans	262	2003-12-10			2016-10-05	29933	ENSG00000183484	OTTHUMG00000140173	uc001yqd.5	AF083955	NM_013345	"CCDS9997|CCDS61567"	Q9UNW8	12086852	MGI:1890220	RGD:1310817			606167										objectId:128										HGNC:17482	"ENST00000329797.8|NM_013345.4"	
HGNC:19991	GPR135	G protein-coupled receptor 135	protein-coding gene	gene with protein product	Approved	14q23.1	14q23.1	"HUMNPIIY20|PAFR"				G protein-coupled receptors, Class A orphans	262	2003-11-26			2015-08-25	64582	ENSG00000181619	OTTHUMG00000140325	uc010apj.4	AY288418	NM_022571	CCDS9738	Q8IZ08	14623098	MGI:2676315	RGD:727844			607970										objectId:129										HGNC:19991	"ENST00000395116.2|NM_022571.6"	
HGNC:25445	GPR137C	G protein-coupled receptor 137C	protein-coding gene	gene with protein product	Approved	14q22.1	14q22.1	"DKFZp762F0713|TM7SF1L2"				7TM uncharacterized proteins	310	2006-01-26			2020-04-01	283554	ENSG00000180998	OTTHUMG00000171104	uc001wzu.4	BX647179	NM_001099652	CCDS45106	Q8N3F9		MGI:1917963	RGD:1563070																							HGNC:25445	"ENST00000321662.11|NM_001099652.2"	
HGNC:4554	GPX2	glutathione peroxidase 2	protein-coding gene	gene with protein product	Approved	14q23.3	14q23.3	GSHPX-GI	selenoprotein GPX2		glutathione peroxidase 2 (gastrointestinal)	Selenoproteins	890	1993-05-03		2015-02-23	2020-08-14	2877	ENSG00000176153	OTTHUMG00000171677	uc021ruq.3		NM_002083	CCDS41964	P18283	"8428933|8287691"	MGI:106609	RGD:727780			138319															1.11.1.9					HGNC:4554	"ENST00000389614.6|NM_002083.4"	
HGNC:4612	GSC	goosecoid homeobox	protein-coding gene	gene with protein product	Approved	14q32.13	14q32.13					PRD class homeoboxes and pseudogenes	521	1993-12-13		2007-07-11	2017-01-18	145258	ENSG00000133937	OTTHUMG00000170864	uc001ydu.4		NM_173849	CCDS9930	P56915	7916327	MGI:95841	RGD:631425			138890		8439			400640															HGNC:4612	"ENST00000238558.5|NM_173849.3"	HGNC:4612
HGNC:20343	GSKIP	GSK3B interacting protein	protein-coding gene	gene with protein product	Approved	14q32.2	14q32.2		GSK3beta interaction protein	C14orf129	chromosome 14 open reading frame 129			2003-01-28	2012-09-25	2012-09-25	2012-09-25	51527	ENSG00000100744	OTTHUMG00000171420	uc031qqf.2	AF151044	NM_016472	CCDS32153	Q9P0R6	"16981698|21328310"	MGI:1914037	RGD:1308470			616605					470416															HGNC:20343	"ENST00000555181.6|NM_016472.5"	
HGNC:4643	GSTZ1	glutathione S-transferase zeta 1	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3	"GSTZ1-1|MAAI|MAI"	maleylacetoacetate isomerase		glutathione transferase zeta 1	Soluble glutathione S-transferases	567	1998-06-25		2012-06-22	2015-09-11	2954	ENSG00000100577	OTTHUMG00000171551	uc001xtj.4	U86529	NM_145870	"CCDS9858|CCDS86416|CCDS9859|CCDS9860"	O43708	"9396740|9417084"	MGI:1341859	RGD:1589363			603758															"5.2.1.2|2.5.1.18"					HGNC:4643	"ENST00000216465.10|NM_145870.3"	HGNC:4643
